Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-27,23.08076432601675,23.08076432601675,22.86169624328613,22.861696243286133,100,0.0,0
2020-10-28,22.304317389512665,22.498429653772924,22.2396138891053,22.248857498168945,612200,0.0,0
2020-10-29,22.184153578966807,22.711026944381167,22.184153578966807,22.627836227416992,1035600,0.0,0
2020-10-30,22.655567874071558,22.886652815549596,22.28583232031433,22.398601531982422,17900,0.0,0
2020-11-02,22.748003572408855,22.812707077830918,22.581622122444525,22.766489028930664,2600,0.0,0
2020-11-03,23.265633858836974,23.441258922204828,23.219417572021484,23.219417572021484,474600,0.0,0
2020-11-04,23.219415950883562,23.70931490386187,23.219415950883562,23.40520668029785,8800,0.0,0
2020-11-05,23.866452470295112,25.040364395962005,23.702844289439536,24.09291648864746,11700,0.0,0
2020-11-06,24.31937978116973,24.31937978116973,23.9940128326416,23.9940128326416,7300,0.0,0
2020-11-09,25.946216732444626,25.946216732444626,24.975660691480442,25.169771194458008,368500,0.0,0
2020-11-10,25.095824988674508,25.465560552697166,25.095824988674508,25.27145004272461,369400,0.0,0
2020-11-11,25.285314647432692,25.310272216796875,25.18825939217002,25.310272216796875,1700,0.0,0
2020-11-12,25.031119973297514,25.05885080006342,24.85549492985638,24.903560638427734,1400,0.0,0
2020-11-13,25.41934368345376,25.572784423828125,25.373127400153667,25.572784423828125,3100,0.0,0
2020-11-16,26.260494141758326,26.260494141758326,26.10335630185713,26.188396453857422,6000,0.0,0
2020-11-17,26.001677216714814,26.315952882728848,26.001677216714814,26.242931365966797,6100,0.0,0
2020-11-18,26.43611738830765,26.454604606566672,25.987812042236328,25.987812042236328,2300,0.0,0
2020-11-19,25.98319283057161,26.14957427978516,25.918489325441513,26.149574279785156,2400,0.0,0
2020-11-20,26.10335687286927,26.176380157470703,26.10335687286927,26.176380157470703,3500,0.0,0
2020-11-23,26.630228647394066,26.870557202473808,26.620985038001976,26.865936279296875,3400,0.0,0
2020-11-24,27.328107377006187,27.637760371638183,27.328107377006187,27.414995193481445,4800,0.0,0
2020-11-25,27.16634595141956,27.3604582247246,27.08315522900858,27.313316345214844,5000,0.0,0
2020-11-27,27.286509906784442,27.315164566040036,27.194075578961176,27.31516456604004,2900,0.0,0
2020-11-30,26.866859705153963,26.90753123325666,26.68291664123535,26.68291664123535,4600,0.0,0
2020-12-01,26.842827520899405,27.12012874414117,26.842827520899405,26.919546127319336,8300,0.0,0
2020-12-02,27.092399173475595,27.35121495340292,27.083155563866946,27.15155792236328,31700,0.0,0
2020-12-03,27.203321394321552,27.6201988538144,27.203321394321552,27.473228454589844,20900,0.0,0
2020-12-04,27.859600945146546,28.23395919799805,27.85035733560275,28.233959197998047,2700,0.0,0
2020-12-07,28.053712143727942,28.20160636468091,27.942790596494127,28.051862716674805,5900,0.0,0
2020-12-08,28.247823360006276,28.376306533813477,28.247823360006276,28.376306533813477,1800,0.0,0
2020-12-09,28.63604684218001,28.645290451828952,28.275554881062696,28.408658981323242,3000,0.0,0
2020-12-10,28.599072979529442,28.719236373901367,28.58058576099893,28.719236373901367,2000,0.0,0
2020-12-11,28.589828974513075,28.599072583650376,28.46042197266719,28.552854537963867,6100,0.0,0
2020-12-14,28.432691328442317,28.432691328442317,28.313451766967777,28.313451766967773,1100,0.0,0
2020-12-15,28.515883016565656,28.746967965220097,28.483531264797094,28.743270874023438,3300,0.0,0
2020-12-16,28.69150796831934,28.756211471624464,28.673020749364092,28.732177734375,2900,0.0,0
2020-12-17,28.358746060052248,28.905954360961914,28.358746060052248,28.905954360961914,3100,0.0,0
2020-12-18,28.867131311041515,28.968809252439456,28.608317297356923,28.73772430419922,8300,0.0,0
2020-12-21,28.43697441828592,28.612797405820658,28.427720391044595,28.58503532409668,5800,0.035,0
2020-12-22,28.742350908979432,28.83488941846609,28.501751490324228,28.770112991333008,6500,0.0,0
2020-12-23,29.047726007065506,29.13101048695719,29.01071166323877,29.102323532104492,3300,0.0,0
2020-12-24,28.955189507922164,29.034770965576172,28.950561611764233,29.034770965576172,1400,0.0,0
2020-12-28,29.214295835743343,29.220773478482574,29.010712526078244,29.029220581054688,12200,0.0,0
2020-12-29,28.714590787484394,28.765485291275155,28.603544222338016,28.71736717224121,16200,0.0,0
2020-12-30,29.029220398105412,29.04402542997305,28.871905461847597,28.95241355895996,2700,0.0,0
2020-12-31,29.029218959977552,29.10324941072399,29.02459106397924,29.038471221923828,9200,0.0,0
2021-01-04,28.94593445015422,28.94593445015422,28.677572963355306,28.718290328979492,3900,0.0,0
2021-01-05,29.038472062127706,29.362355955399117,29.038472062127706,29.262414932250977,9200,0.0,0
2021-01-06,30.028631202776364,30.35251332461964,29.788030029363895,30.158184051513672,12200,0.0,0
2021-01-07,30.519082266429887,30.519082266429887,30.098035508242667,30.41728973388672,4200,0.0,0
2021-01-08,30.48669482151604,30.48669482151604,30.167437057786902,30.37380027770996,2500,0.0,0
2021-01-11,30.315496919968307,30.41728945156668,30.26922855016459,30.347885131835938,4000,0.0,0
2021-01-12,30.653262708089027,30.741175081698145,30.611622234305976,30.7050838470459,4900,0.0,0
2021-01-13,30.833713188510895,30.833713188510895,30.42099380493164,30.42099380493164,3200,0.0,0
2021-01-14,30.65789164001935,30.988251412032326,30.6393835854736,30.838340759277344,2100,0.0,0
2021-01-15,30.620876130476468,30.640309058622428,30.519083593507,30.528339385986328,1200,0.0,0
2021-01-19,30.82446051477983,30.82446051477983,30.713412187815518,30.73192024230957,5200,0.0,0
