Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-17,52.06968602087738,52.58621142172158,51.990222614934495,52.482906341552734,5500,0.0,0
2022-03-18,52.556413395014175,52.948774147411015,52.52661509127916,52.92294692993164,2000,0.0,0
2022-03-21,52.69547493366532,52.844474024346574,52.56634264102185,52.60508346557617,1000,0.0,0
2022-03-22,53.18716801591895,53.19213566292987,53.07790630610959,53.1712760925293,400,0.0,0
2022-03-23,52.63588004866979,52.695476655526235,52.44317626953124,52.44317626953125,3700,0.0,0
2022-03-24,52.63587997798709,52.703422546386726,52.57826512511099,52.70342254638672,1900,0.0,0
2022-03-25,52.74017550593824,52.804739756836874,52.52661216625293,52.77791976928711,700,0.0,0
2022-03-28,52.41436448703221,52.633888244628906,52.41436448703221,52.633888244628906,15400,0.0,0
2022-03-29,53.78316111069406,53.78316111069406,53.629198154771885,53.77521514892578,800,0.0,0
2022-03-30,53.344112396240234,53.344112396240234,53.344112396240234,53.344112396240234,100,0.0,0
2022-03-31,53.157367927215255,53.157367927215255,52.520652770996094,52.520652770996094,15900,0.0,0
2022-04-01,52.720308882508796,52.9338722229004,52.720308882508796,52.93387222290039,8100,0.0,0
2022-04-04,53.142469267977106,53.142469267977106,53.12458801269531,53.12458801269531,200,0.0,0
2022-04-05,52.41238021850586,52.41238021850586,52.41238021850586,52.41238021850586,0,0.0,0
2022-04-06,51.7895736694336,51.7895736694336,51.7895736694336,51.789573669433594,100,0.0,0
2022-04-07,51.57302655516759,51.823345184326165,51.51342994900955,51.82334518432617,700,0.0,0
2022-04-08,51.84619140625,51.84619140625,51.84619140625,51.84619140625,0,0.0,0
2022-04-11,51.44488906860352,51.44488906860352,51.44488906860352,51.444889068603516,100,0.0,0
2022-04-12,51.329663852113605,51.329663852113605,51.14391326904297,51.14391326904297,400,0.0,0
2022-04-13,51.6524926292649,51.66838455200196,51.612759033217976,51.66838455200195,7200,0.0,0
2022-04-14,51.63262555124045,51.63262555124045,51.48164091844435,51.49654006958008,7900,0.0,0
2022-04-18,51.38429759309667,51.409132038436155,51.23530228867283,51.28297805786133,5400,0.0,0
2022-04-19,51.3246970507155,51.52733612060547,51.3246970507155,51.52733612060547,900,0.0,0
2022-04-20,52.13425291156495,52.14915206302455,51.950487868753115,52.05180740356445,2600,0.0,0
2022-04-21,52.22364999361166,52.22364999361166,51.56110763549804,51.56110763549805,6000,0.0,0
2022-04-22,50.7088409736607,50.7088409736607,50.659175872802734,50.659175872802734,1600,0.0,0
2022-04-25,50.659175872802734,50.659175872802734,50.659175872802734,50.659175872802734,0,0.0,0
2022-04-26,49.22880193174724,49.268531740061356,48.99238967895508,48.99238967895508,41900,0.0,0
2022-04-27,48.88113621505505,49.35792799403766,48.88113621505505,49.050994873046875,42500,0.0,0
2022-04-28,49.184101074454695,49.720493277564515,48.92186539149493,49.71651840209961,700,0.0,0
2022-04-29,50.07311749307474,50.07311749307474,49.175159454345696,49.1751594543457,15500,0.0,0
2022-05-02,48.915902216840195,49.05894088745117,48.71227417053531,49.05894088745117,800,0.0,0
2022-05-03,49.43739575096169,49.63605994177927,49.40759744856055,49.530765533447266,3600,0.0,0
2022-05-04,49.17913391101601,50.3204574584961,49.17913391101601,50.320457458496094,4200,0.0,0
2022-05-05,49.4264670559378,49.427459827444615,48.44407796869666,48.64274215698242,13200,0.0,0
2022-05-06,48.0169525408393,48.34971288609319,48.0169525408393,48.153038024902344,6900,0.0,0
2022-05-09,47.23223124739195,47.23223124739195,46.847816467285156,46.847816467285156,20700,0.0,0
2022-05-10,47.391160965871684,47.391160965871684,46.844837283733405,46.99283981323242,2300,0.0,0
2022-05-11,47.54512804727886,47.54512804727886,46.64021301269531,46.64021301269531,43700,0.0,0
2022-05-12,46.70577277646199,46.725639574136196,46.15944910263617,46.493202209472656,16400,0.0,0
2022-05-13,47.54016240692413,47.71895980834961,47.54016240692413,47.71895980834961,3900,0.0,0
2022-05-16,47.699090754766246,47.93947408484056,47.670285223859,47.80537414550781,3200,0.0,0
2022-05-17,48.43414526187527,48.800682584493735,48.41825333850905,48.740089416503906,6800,0.0,0
2022-05-18,47.758692470269935,47.758692470269935,47.56002827377909,47.58784103393555,30500,0.0,0
2022-05-19,48.01198526337745,48.31991495507069,47.96232016193127,48.07257843017578,14700,0.0,0
