Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-11-14,7.834846697188396,8.007885932922363,7.834846697188396,8.007885932922363,19200,0.0,0.0
2002-11-15,8.05915464948493,8.075177192687988,8.05915464948493,8.075177192687988,4400,0.0,0.0
2002-11-18,8.131258096775415,8.1600980758667,8.131258096775415,8.1600980758667,2000,0.0,0.0
2002-11-19,8.128054918052415,8.128054918052415,8.01910400390625,8.01910400390625,3200,0.0,0.0
2002-11-20,8.10561853768066,8.147275924682617,8.10561853768066,8.147275924682617,800,0.0,0.0
2002-11-21,8.235403507694956,8.299491882324219,8.235403507694956,8.299491882324219,1600,0.0,0.0
2002-11-22,8.299491882324219,8.299491882324219,8.299491882324219,8.299491882324219,0,0.0,0.0
2002-11-25,8.299491882324219,8.299491882324219,8.299491882324219,8.299491882324219,0,0.0,0.0
2002-11-26,8.296287371913076,8.299491882324219,8.296287371913076,8.299491882324219,800,0.0,0.0
2002-11-27,8.248220647096637,8.38761348347451,8.248220647096637,8.34755802154541,2000,0.0,0.0
2002-11-29,8.47573354985235,8.491755485534668,8.47573354985235,8.491755485534668,1200,0.0,0.0
2002-12-02,8.57186800855993,8.796178817749023,8.57186800855993,8.796178817749023,11600,0.0,0.0
2002-12-03,8.79457710791234,8.79457710791234,8.567062377929688,8.567062377929688,7200,0.0,0.0
2002-12-04,8.794578717689431,8.794578717689431,8.712865829467773,8.712865829467773,1600,0.0,0.0
2002-12-05,8.65198021110851,8.692035675048828,8.65198021110851,8.692035675048828,800,0.0,0.0
2002-12-06,8.491755485534668,8.491755485534668,8.491755485534668,8.491755485534668,800,0.0,0.0
2002-12-09,8.37159011256033,8.37159011256033,8.222583770751953,8.222583770751953,10400,0.0,0.0
2002-12-10,8.291476249694824,8.291476249694824,8.291476249694824,8.291476249694824,400,0.0,0.0
2002-12-11,8.291476249694824,8.291476249694824,8.291476249694824,8.291476249694824,0,0.0,0.0
2002-12-12,8.411647606799953,8.451703071594238,8.411647606799953,8.451703071594238,4000,0.0,0.0
2002-12-13,8.331533431504374,8.331533431504374,8.19694709777832,8.19694709777832,10800,0.0,0.0
2002-12-16,8.277059555053711,8.277059555053711,8.277059555053711,8.277059555053711,400,0.0,0.0
2002-12-17,8.347557554454466,8.381204605102539,8.347557554454466,8.381204605102539,2800,0.0,0.0
2002-12-18,8.381204605102539,8.381204605102539,8.381204605102539,8.381204605102539,0,0.0,0.0
2002-12-19,8.331533432006836,8.331533432006836,8.331533432006836,8.331533432006836,1200,0.0,0.0
2002-12-20,8.34019674638812,8.380293846130371,8.34019674638812,8.380293846130371,8800,0.0135,0.0
2002-12-23,8.497374534606934,8.497374534606934,8.497374534606934,8.497374534606934,800,0.0,0.0
2002-12-24,8.497374534606934,8.497374534606934,8.497374534606934,8.497374534606934,0,0.0,0.0
2002-12-26,8.497374534606934,8.497374534606934,8.497374534606934,8.497374534606934,0,0.0,0.0
2002-12-27,8.50058379969596,8.5086030960083,8.50058379969596,8.5086030960083,8800,0.0,0.0
2002-12-30,8.340193131390741,8.340193131390741,8.179804801940918,8.179804801940918,18800,0.0,0.0
2002-12-31,8.179970741271973,8.179970741271973,8.179970741271973,8.179970741271973,0,0.02775,0.0
2003-01-02,8.278018951416016,8.278018951416016,8.278018951416016,8.278018951416016,400,0.0,0.0
2003-01-03,8.334275245666504,8.334275245666504,8.334275245666504,8.334275245666504,400,0.0,0.0
2003-01-06,8.406608224578044,8.438755989074707,8.406608224578044,8.438755989074707,2000,0.0,0.0
2003-01-07,8.41464772804007,8.522342681884766,8.41464772804007,8.522342681884766,4400,0.0,0.0
2003-01-08,8.53358735487963,8.535194466387646,8.454825401306152,8.454825401306152,3200,0.0,0.0
2003-01-09,8.454825401306152,8.454825401306152,8.454825401306152,8.454825401306152,0,0.0,0.0
2003-01-10,8.54966657607169,8.54966657607169,8.548059463500977,8.548059463500977,1600,0.0,0.0
2003-01-13,8.551275076842858,8.679865555024483,8.42911366269449,8.559311866760254,21600,0.0,0.0
2003-01-14,8.681473306737534,8.681473306737534,8.549667980253915,8.660577774047852,20800,0.0,0.0
2003-01-15,8.599494688858739,8.599494688858739,8.551273345947266,8.551273345947266,19600,0.0,0.0
2003-01-16,8.663789616541592,8.663789616541592,8.509480471565318,8.519124984741211,5600,0.0,0.0
2003-01-17,8.599495910805492,8.599495910805492,8.358388548820292,8.374462127685547,7200,0.0,0.0
2003-01-21,8.541627481728938,8.541627481728938,8.358386039733887,8.358386039733887,59600,0.0,0.0
2003-01-22,8.358389817791519,8.358389817791519,8.004765510559082,8.004765510559082,91600,0.0,0.0
2003-01-23,8.093169202902393,8.1317466458354,8.049770422708285,8.109243392944336,15200,0.0,0.0
2003-01-24,8.061021556689992,8.061021556689992,7.884209156036377,7.884209156036377,44400,0.0,0.0
2003-01-27,7.876170246871477,7.876170246871477,7.7958011627197275,7.795801162719727,6800,0.0,0.0
2003-01-28,7.7395449966270515,7.755618572235107,7.736330158871919,7.755618572235107,8400,0.0,0.0
2003-01-29,7.7958011627197275,7.7958011627197275,7.635062994416227,7.795801162719727,48400,0.0,0.0
2003-01-30,7.747585734898062,7.755622526800023,7.67846822083895,7.6848978996276855,12400,0.0,0.0
2003-01-31,7.686502097667471,7.715435028076172,7.667213681784233,7.715435028076172,12800,0.0,0.0
