Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-31,94.05094903648215,94.75809902923766,94.05094903648215,94.38095092773438,42040,0.0,0.0
2017-04-03,94.38095092773438,94.38095092773438,94.38095092773438,94.38095092773438,5000,0.0,0.0
2017-04-04,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,40000,0.0,0.0
2017-04-05,94.33384704589844,94.33384704589844,94.33384704589844,94.33384704589844,2000,0.0,0.0
2017-04-06,94.33384704589844,94.33384704589844,94.33384704589844,94.33384704589844,2100,0.0,0.0
2017-04-07,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,40000,0.0,0.0
2017-04-10,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,2000,0.0,0.0
2017-04-11,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,3000,0.0,0.0
2017-04-12,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,3000,0.0,0.0
2017-04-13,94.4611242620322,94.46584320068358,94.4611242620322,94.4658432006836,80,0.0,0.0
2017-04-17,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,3000,0.0,0.0
2017-04-18,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,4000,0.0,0.0
2017-04-19,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,4000,0.0,0.0
2017-04-20,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,200000,0.0,0.0
2017-04-21,94.56957244873047,94.56957244873047,94.56957244873047,94.56957244873047,4040,0.0,0.0
2017-04-24,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,3440,0.0,0.0
2017-04-25,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,3500,0.0,0.0
2017-04-26,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,3500,0.0,0.0
2017-04-27,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,240,0.0,0.0
2017-04-28,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,200,0.0,0.0
2017-05-01,94.28665924072266,94.28665924072266,94.28665924072266,94.28665924072266,4000,0.0,0.0
