Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-15,9.005711555480957,9.005711555480957,9.005711555480957,9.005711555480957,100,0.0,0
2021-11-16,8.968058643227664,8.976323127746582,8.968058643227664,8.976323127746582,500,0.0,0
2021-11-17,9.017647301826251,9.137025633563178,9.017647301826251,9.03601360321045,1800,0.0,0
2021-11-18,8.953368526032593,9.031423568725586,8.953368526032593,9.031423568725586,200,0.0,0
2021-11-19,8.99928268202614,9.109477872938273,8.99928268202614,9.022239685058594,500200,0.0,0
2021-11-22,9.00387487010733,9.081929911780882,8.925819828433777,8.944185256958008,1000,0.0,0
2021-11-23,8.962550760317901,9.036014219357105,8.92122745513916,8.92122745513916,2500,0.0,0
2021-11-24,8.912043937835085,8.953367241316826,8.78899269278537,8.916635513305664,7200,0.0,0
2021-11-26,8.924900015080851,8.924900015080851,8.843172073364258,8.843172073364258,1000,0.0,0
2021-11-29,8.893917181740726,8.893917181740726,8.870851516723633,8.870851516723633,1013300,0.045,0
2021-11-30,8.838558159096646,8.838558159096646,8.766594886779785,8.766594886779785,5000,0.0,0
2021-12-01,8.884688998116314,8.89391526213181,8.709393501281738,8.709393501281738,20200,0.0,0
2021-12-02,8.79242810983486,8.838558550006159,8.74906572483873,8.76290512084961,4600,0.0,0
2021-12-03,8.709393722029386,8.820107133291549,8.663264160512636,8.722311019897461,25400,0.0,0
2021-12-06,8.718618719447981,8.797040194442658,8.700167073495335,8.792427062988281,7000,0.0,0
2021-12-07,8.930820447389962,8.958498362698716,8.829333291482763,8.882844924926758,6400,0.0,0
2021-12-08,8.949270295256726,8.949270295256726,8.902217760721726,8.907752990722656,2900,0.0,0
2021-12-09,8.875463508422675,8.926207085069962,8.820107679230217,8.839482307434082,900,0.0,0
2021-12-10,8.746298035920985,8.939123090341406,8.746298035920985,8.87915325164795,4000,0.0,0
2021-12-13,8.852399502814816,8.852399502814816,8.838560104370117,8.838560104370117,1000,0.0,0
2021-12-14,8.690942447915724,8.801654984083852,8.690942447915724,8.778590202331543,500,0.0,0
2021-12-15,8.806267478672218,8.852397918701172,8.806267478672218,8.852397918701172,1500,0.0,0
2021-12-16,8.857010396883812,8.857010396883812,8.824718475341797,8.824718475341797,300,0.0,0
2021-12-17,8.806267738342285,8.806267738342285,8.806267738342285,8.806267738342285,1200,0.0,0
2021-12-20,8.700168317303156,8.783202935623141,8.700168317303156,8.758292198181152,5500,0.0,0
2021-12-21,8.85701185864687,8.85701185864687,8.839482307434082,8.839482307434082,1000,0.0,0
2021-12-22,8.903141042897191,8.921593571750202,8.867159843444824,8.867159843444824,600,0.0,0
2021-12-23,8.79242697192332,8.928973197937012,8.79242697192332,8.928973197937012,16000,0.0,0
2021-12-27,9.004628655523835,9.004628655523835,8.880076718947608,8.953885078430176,11400,0.0,0
2021-12-28,8.940044937952736,8.967723730356736,8.940044937952736,8.949271202087402,1400,0.0,0
2021-12-29,8.9308206190339,8.986176450715304,8.875463907487415,8.967724800109863,23200,0.0,0
2021-12-30,8.913924267199203,8.941751931952158,8.886097487043639,8.932476043701172,87300,0.052,0
2021-12-31,9.015957280573092,9.025232284238832,8.969578723854818,8.988129615783691,13900,0.0,0
2022-01-03,8.997406026061807,9.006681914863112,8.97885513305664,8.97885513305664,95500,0.0,0
2022-01-04,8.988129358097412,8.988129358097412,8.932475799308964,8.95566463470459,1400,0.0,0
2022-01-05,8.959375684189869,8.988129522150212,8.876821517944336,8.876821517944336,5600,0.0,0
2022-01-06,8.918562481713076,8.918562481713076,8.830444194449369,8.851778030395508,13900,0.0,0
2022-01-07,8.872183819189496,8.89537354024698,8.84899498272942,8.853632926940918,1600,0.0,0
2022-01-10,8.821168680991248,8.881460189819336,8.821168680991248,8.881460189819336,200,0.0,0
2022-01-11,8.904649555660837,8.945462226867676,8.88609777855028,8.945462226867676,7900,0.0,0
2022-01-12,8.946390378162638,8.946390378162638,8.923200656233732,8.941752433776855,2000,0.0,0
2022-01-13,8.913925418921199,8.927839253095412,8.885171576983838,8.89073657989502,21500,0.0,0
2022-01-14,8.81282037758392,8.878676886340124,8.811892434889888,8.850850105285645,15700,0.0,0
2022-01-18,8.811893939737251,8.811893939737251,8.765515373661225,8.784067153930664,4900,0.0,0
2022-01-19,8.811892602373264,8.8211684911002,8.77200698852539,8.77200698852539,3600,0.0,0
2022-01-20,8.719135608171731,8.867547176118878,8.719135608171731,8.751601219177246,18300,0.0,0
2022-01-21,8.72841222873717,8.72841222873717,8.644930991205333,8.661627769470215,12700,0.0,0
2022-01-24,8.552173992994868,8.67832289635167,8.552173992994868,8.676467895507812,59100,0.0,0
2022-01-25,8.579999455336852,8.619885063436884,8.579999455336852,8.607826232910156,4900,0.0,0
2022-01-26,8.552174143554701,8.654206268542719,8.552174143554701,8.598552703857422,6000,0.0,0
2022-01-27,8.570724243903218,8.626378688036496,8.56144835578144,8.576290130615234,11000,0.0,0
2022-01-28,8.587552949291254,8.587552949291254,8.493700444712697,8.568782806396484,60300,0.108,0
2022-01-31,8.606322961008404,8.690790831593686,8.606322961008404,8.644803047180176,12100,0.0,0
